#date: 08.10.2020	time: 16:31:37
#t (s)	f (Hz)	A1 (V)	A2 (V)	phase (deg)	|Z| (Ohm)	Arg Z (Ohm)	Re Z (Ohm)	Im Z (deg)15.53	1.0000E+4	3.7369	0.8886	+0.0	6.083E+1	-0.0	6.08E+1	-0.00E+0
27.22	6.1000E+5	3.7472	0.9096	+0.1	6.251E+1	-0.1	6.25E+1	-1.44E-1
27.42	6.2000E+5	3.7457	0.9099	-0.6	6.257E+1	+0.8	6.26E+1	8.65E-1
27.61	6.3000E+5	3.7458	0.9100	-0.1	6.258E+1	+0.1	6.26E+1	1.44E-1
27.79	6.4000E+5	3.7397	0.9099	-0.1	6.270E+1	+0.1	6.27E+1	1.45E-1
27.97	6.5000E+5	3.7455	0.9108	+1.0	6.264E+1	-1.3	6.26E+1	-1.44E+0
28.15	6.6000E+5	3.7395	0.9109	-0.1	6.280E+1	+0.1	6.28E+1	1.45E-1
28.34	6.7000E+5	3.7376	0.9098	-1.1	6.273E+1	+1.5	6.27E+1	1.59E+0
28.52	6.8000E+5	3.7396	0.9119	+1.4	6.288E+1	-1.9	6.28E+1	-2.03E+0
28.70	6.9000E+5	3.7320	0.9102	-1.8	6.289E+1	+2.4	6.28E+1	2.61E+0
28.89	7.0000E+5	3.7339	0.9115	+0.0	6.297E+1	-0.0	6.30E+1	-0.00E+0
29.07	7.1000E+5	3.7331	0.9106	-0.3	6.291E+1	+0.4	6.29E+1	4.36E-1
29.25	7.2000E+5	3.7389	0.9123	-0.1	6.294E+1	+0.1	6.29E+1	1.45E-1
29.45	7.3000E+5	3.7438	0.9127	-0.4	6.287E+1	+0.5	6.29E+1	5.80E-1
29.64	7.4000E+5	3.7306	0.9120	+1.2	6.309E+1	-1.6	6.31E+1	-1.75E+0
29.83	7.5000E+5	3.7344	0.9113	-0.9	6.295E+1	+1.2	6.29E+1	1.31E+0
30.02	7.6000E+5	3.7331	0.9125	-0.4	6.308E+1	+0.5	6.31E+1	5.83E-1
30.22	7.7000E+5	3.7286	0.9137	+1.4	6.329E+1	-1.9	6.33E+1	-2.05E+0
30.40	7.8000E+5	3.7318	0.9133	-0.7	6.318E+1	+0.9	6.32E+1	1.02E+0
30.58	7.9000E+5	3.7287	0.9132	+1.0	6.324E+1	-1.3	6.32E+1	-1.46E+0
30.77	8.0000E+5	3.7338	0.9137	-1.2	6.318E+1	+1.6	6.32E+1	1.75E+0
30.95	8.1000E+5	3.7279	0.9139	-0.9	6.332E+1	+1.2	6.33E+1	1.32E+0
31.13	8.2000E+5	3.7314	0.9158	-1.2	6.342E+1	+1.6	6.34E+1	1.76E+0
31.33	8.3000E+5	3.7256	0.9143	-0.4	6.342E+1	+0.5	6.34E+1	5.87E-1
31.53	8.4000E+5	3.7231	0.9153	+1.2	6.356E+1	-1.6	6.35E+1	-1.76E+0
31.73	8.5000E+5	3.7204	0.9147	-0.8	6.357E+1	+1.1	6.36E+1	1.18E+0
31.93	8.6000E+5	3.7236	0.9141	+0.5	6.345E+1	-0.7	6.34E+1	-7.34E-1
32.11	8.7000E+5	3.7265	0.9147	+0.6	6.344E+1	-0.8	6.34E+1	-8.80E-1
32.30	8.8000E+5	3.7187	0.9149	+0.8	6.362E+1	-1.1	6.36E+1	-1.18E+0
32.49	8.9000E+5	3.7205	0.9150	-1.9	6.358E+1	+2.5	6.35E+1	2.79E+0
32.69	9.0000E+5	3.7192	0.9164	+1.6	6.375E+1	-2.1	6.37E+1	-2.36E+0
32.91	9.1000E+5	3.7249	0.9160	+0.0	6.359E+1	-0.0	6.36E+1	-0.00E+0
33.11	9.2000E+5	3.7170	0.9146	-0.3	6.364E+1	+0.4	6.36E+1	4.42E-1
33.33	9.3000E+5	3.7163	0.9166	+1.7	6.383E+1	-2.3	6.38E+1	-2.51E+0
33.54	9.4000E+5	3.7219	0.9184	+0.7	6.388E+1	-0.9	6.39E+1	-1.04E+0
33.77	9.5000E+5	3.7208	0.9167	-0.3	6.375E+1	+0.4	6.37E+1	4.43E-1
33.97	9.6000E+5	3.7209	0.9181	+2.1	6.386E+1	-2.8	6.38E+1	-3.11E+0
34.17	9.7000E+5	3.7180	0.9197	+1.8	6.407E+1	-2.4	6.40E+1	-2.67E+0
34.37	9.8000E+5	3.7151	0.9182	+1.8	6.401E+1	-2.4	6.40E+1	-2.67E+0
34.56	9.9000E+5	3.7151	0.9177	+0.9	6.396E+1	-1.2	6.40E+1	-1.33E+0
34.76	1.0000E+6	3.7166	0.9192	+0.9	6.408E+1	-1.2	6.41E+1	-1.34E+0
34.95	1.0100E+6	3.7137	0.9166	+1.3	6.389E+1	-1.7	6.39E+1	-1.92E+0
35.15	1.0200E+6	3.7123	0.9187	+0.7	6.412E+1	-0.9	6.41E+1	-1.04E+0
35.35	1.0300E+6	3.7109	0.9173	+0.4	6.403E+1	-0.5	6.40E+1	-5.94E-1
35.55	1.0400E+6	3.7024	0.9180	+0.4	6.429E+1	-0.5	6.43E+1	-5.97E-1
35.77	1.0500E+6	3.7081	0.9197	+2.7	6.428E+1	-3.6	6.42E+1	-4.02E+0
35.94	1.0600E+6	3.7095	0.9191	+0.8	6.423E+1	-1.1	6.42E+1	-1.19E+0
36.12	1.0700E+6	3.7052	0.9185	+1.0	6.427E+1	-1.3	6.43E+1	-1.49E+0
36.30	1.0800E+6	3.7067	0.9181	-0.4	6.420E+1	+0.5	6.42E+1	5.96E-1
36.48	1.0900E+6	3.6982	0.9181	+0.4	6.440E+1	-0.5	6.44E+1	-5.98E-1
36.67	1.1000E+6	3.7052	0.9177	+1.0	6.419E+1	-1.3	6.42E+1	-1.49E+0
36.87	1.1100E+6	3.7038	0.9188	+1.2	6.433E+1	-1.6	6.43E+1	-1.79E+0
37.07	1.1200E+6	3.6911	0.9191	-1.2	6.465E+1	+1.6	6.46E+1	1.80E+0
37.27	1.1300E+6	3.6982	0.9180	+0.6	6.438E+1	-0.8	6.44E+1	-8.97E-1
37.47	1.1400E+6	3.6982	0.9171	+0.0	6.431E+1	-0.0	6.43E+1	-0.00E+0
37.66	1.1500E+6	3.7010	0.9191	+2.5	6.440E+1	-3.3	6.43E+1	-3.74E+0
37.87	1.1600E+6	3.6939	0.9187	+0.8	6.455E+1	-1.1	6.45E+1	-1.20E+0
38.05	1.1700E+6	3.6925	0.9180	+1.5	6.451E+1	-2.0	6.45E+1	-2.25E+0
38.23	1.1800E+6	3.6911	0.9184	+2.1	6.457E+1	-2.8	6.45E+1	-3.15E+0
38.43	1.1900E+6	3.6939	0.9181	+1.7	6.448E+1	-2.3	6.44E+1	-2.55E+0
38.63	1.2000E+6	3.6897	0.9185	+2.8	6.460E+1	-3.7	6.45E+1	-4.20E+0
38.83	1.2100E+6	3.6784	0.9180	+1.3	6.484E+1	-1.7	6.48E+1	-1.96E+0
39.01	1.2200E+6	3.6840	0.9171	+0.4	6.463E+1	-0.5	6.46E+1	-6.01E-1
39.21	1.2300E+6	3.6854	0.9177	+3.1	6.461E+1	-4.1	6.44E+1	-4.65E+0
39.40	1.2400E+6	3.6854	0.9188	+2.0	6.474E+1	-2.7	6.47E+1	-3.01E+0
39.59	1.2500E+6	3.6840	0.9185	+3.2	6.472E+1	-4.3	6.45E+1	-4.81E+0
39.78	1.2600E+6	3.6812	0.9171	+1.8	6.469E+1	-2.4	6.46E+1	-2.71E+0
39.98	1.2700E+6	3.6784	0.9178	+0.9	6.483E+1	-1.2	6.48E+1	-1.36E+0
40.14	1.2800E+6	3.6925	0.9218	+1.2	6.487E+1	-1.6	6.48E+1	-1.81E+0
40.36	1.2900E+6	3.6854	0.9222	-0.7	6.508E+1	+0.9	6.51E+1	1.06E+0
40.56	1.3000E+6	3.6897	0.9225	+3.3	6.496E+1	-4.4	6.48E+1	-4.98E+0
40.74	1.3100E+6	3.6883	0.9214	+3.5	6.488E+1	-4.7	6.47E+1	-5.28E+0
40.92	1.3200E+6	3.6826	0.9219	+3.3	6.507E+1	-4.4	6.49E+1	-4.99E+0
41.11	1.3300E+6	3.6869	0.9216	+0.7	6.499E+1	-0.9	6.50E+1	-1.06E+0
41.29	1.3400E+6	3.6770	0.9205	+1.4	6.511E+1	-1.9	6.51E+1	-2.12E+0
41.49	1.3500E+6	3.6911	0.9198	+1.9	6.471E+1	-2.5	6.46E+1	-2.86E+0
41.67	1.3600E+6	3.6812	0.9212	+2.0	6.507E+1	-2.7	6.50E+1	-3.03E+0
41.87	1.3700E+6	3.6741	0.9211	+3.2	6.520E+1	-4.3	6.50E+1	-4.85E+0
42.04	1.3800E+6	3.6784	0.9201	+0.0	6.505E+1	-0.0	6.50E+1	-0.00E+0
42.24	1.3900E+6	3.6798	0.9226	+4.2	6.518E+1	-5.6	6.49E+1	-6.36E+0
42.44	1.4000E+6	3.6699	0.9201	+2.0	6.523E+1	-2.7	6.52E+1	-3.04E+0
42.64	1.4100E+6	3.6741	0.9201	+0.8	6.514E+1	-1.1	6.51E+1	-1.21E+0
42.82	1.4200E+6	3.6727	0.9212	+3.6	6.523E+1	-4.8	6.50E+1	-5.46E+0
43.02	1.4300E+6	3.6713	0.9207	+2.6	6.524E+1	-3.5	6.51E+1	-3.95E+0
43.22	1.4400E+6	3.6628	0.9198	+3.1	6.535E+1	-4.1	6.52E+1	-4.72E+0
43.42	1.4500E+6	3.6741	0.9198	+0.8	6.512E+1	-1.1	6.51E+1	-1.21E+0
43.62	1.4600E+6	3.6727	0.9219	+3.2	6.531E+1	-4.3	6.51E+1	-4.86E+0
43.82	1.4700E+6	3.6628	0.9197	+2.6	6.535E+1	-3.5	6.52E+1	-3.96E+0
44.03	1.4800E+6	3.6628	0.9184	+2.7	6.522E+1	-3.6	6.51E+1	-4.10E+0
44.22	1.4900E+6	3.6572	0.9190	+2.7	6.541E+1	-3.6	6.53E+1	-4.11E+0
44.40	1.5000E+6	3.6628	0.9185	+4.1	6.519E+1	-5.5	6.49E+1	-6.21E+0
44.58	1.5100E+6	3.6557	0.9184	+2.4	6.540E+1	-3.2	6.53E+1	-3.66E+0
44.77	1.5200E+6	3.6572	0.9182	+3.5	6.532E+1	-4.7	6.51E+1	-5.32E+0
44.95	1.5300E+6	3.6529	0.9191	+3.0	6.552E+1	-4.0	6.54E+1	-4.58E+0
45.13	1.5400E+6	3.6473	0.9174	+1.9	6.552E+1	-2.5	6.55E+1	-2.90E+0
45.33	1.5500E+6	3.6444	0.9173	+1.7	6.557E+1	-2.3	6.55E+1	-2.60E+0
45.51	1.5600E+6	3.6515	0.9174	+2.5	6.540E+1	-3.3	6.53E+1	-3.81E+0
45.70	1.5700E+6	3.6444	0.9170	+3.1	6.552E+1	-4.1	6.53E+1	-4.73E+0
45.88	1.5800E+6	3.6444	0.9178	+2.6	6.561E+1	-3.5	6.55E+1	-3.98E+0
46.06	1.5900E+6	3.6473	0.9154	+2.6	6.531E+1	-3.5	6.52E+1	-3.95E+0
46.23	1.6000E+6	3.6388	0.9161	+0.0	6.561E+1	-0.0	6.56E+1	-0.00E+0
46.41	1.6100E+6	3.6402	0.9166	+1.7	6.561E+1	-2.3	6.56E+1	-2.60E+0
46.58	1.6200E+6	3.6359	0.9166	+2.3	6.570E+1	-3.1	6.56E+1	-3.52E+0
46.74	1.6300E+6	3.6345	0.9143	+3.5	6.549E+1	-4.7	6.53E+1	-5.34E+0
46.96	1.6400E+6	3.6303	0.9151	+4.1	6.565E+1	-5.5	6.53E+1	-6.27E+0
47.16	1.6500E+6	3.6359	0.9141	+2.7	6.546E+1	-3.6	6.53E+1	-4.12E+0
47.38	1.6600E+6	3.6260	0.9132	+4.8	6.553E+1	-6.4	6.51E+1	-7.32E+0
47.58	1.6700E+6	3.6289	0.9122	+2.1	6.545E+1	-2.8	6.54E+1	-3.20E+0
47.77	1.6800E+6	3.6275	0.9151	+5.1	6.568E+1	-6.8	6.52E+1	-7.79E+0
47.98	1.6900E+6	3.6232	0.9117	+3.3	6.552E+1	-4.4	6.53E+1	-5.04E+0
48.17	1.7000E+6	3.6246	0.9117	+4.6	6.544E+1	-6.1	6.51E+1	-7.00E+0
48.36	1.7100E+6	3.6218	0.9127	+3.4	6.565E+1	-4.5	6.54E+1	-5.20E+0
48.56	1.7200E+6	3.6176	0.9109	+1.9	6.561E+1	-2.5	6.55E+1	-2.91E+0
48.74	1.7300E+6	3.6161	0.9120	+4.1	6.569E+1	-5.5	6.54E+1	-6.27E+0
48.91	1.7400E+6	3.6091	0.9112	+3.4	6.581E+1	-4.5	6.56E+1	-5.22E+0
49.09	1.7500E+6	3.6119	0.9110	+4.4	6.569E+1	-5.9	6.53E+1	-6.73E+0
49.26	1.7600E+6	3.6119	0.9100	+2.9	6.564E+1	-3.9	6.55E+1	-4.44E+0
49.44	1.7700E+6	3.6147	0.9103	+2.5	6.561E+1	-3.3	6.55E+1	-3.82E+0
49.62	1.7800E+6	3.6133	0.9098	+5.5	6.548E+1	-7.3	6.49E+1	-8.37E+0
49.80	1.7900E+6	3.6119	0.9088	+2.9	6.552E+1	-3.9	6.54E+1	-4.43E+0
50.00	1.8000E+6	3.5963	0.9062	+5.8	6.554E+1	-7.7	6.49E+1	-8.83E+0
50.24	1.8100E+6	3.5978	0.9072	+2.6	6.572E+1	-3.5	6.56E+1	-3.98E+0
50.42	1.8200E+6	3.6176	0.9109	+2.6	6.559E+1	-3.5	6.55E+1	-3.98E+0
50.64	1.8300E+6	3.6133	0.9102	+3.3	6.561E+1	-4.4	6.54E+1	-5.04E+0
50.82	1.8400E+6	3.6020	0.9091	+3.0	6.579E+1	-4.0	6.56E+1	-4.60E+0
51.03	1.8500E+6	3.6034	0.9079	+3.3	6.563E+1	-4.4	6.54E+1	-5.05E+0
51.20	1.8600E+6	3.6006	0.9065	+3.0	6.557E+1	-4.0	6.54E+1	-4.58E+0
51.38	1.8700E+6	3.6091	0.9079	+3.7	6.548E+1	-4.9	6.52E+1	-5.64E+0
51.62	1.8800E+6	3.6034	0.9078	+5.7	6.552E+1	-7.6	6.49E+1	-8.68E+0
51.82	1.8900E+6	3.6048	0.9076	+6.1	6.545E+1	-8.1	6.48E+1	-9.27E+0
51.98	1.9000E+6	3.5893	0.9055	+4.1	6.572E+1	-5.5	6.54E+1	-6.28E+0
52.18	1.9100E+6	3.5935	0.9068	+3.4	6.576E+1	-4.5	6.56E+1	-5.21E+0
52.38	1.9200E+6	3.5935	0.9069	+3.4	6.578E+1	-4.5	6.56E+1	-5.21E+0
52.56	1.9300E+6	3.5879	0.9047	+3.8	6.568E+1	-5.1	6.54E+1	-5.81E+0
52.76	1.9400E+6	3.5864	0.9035	+3.8	6.561E+1	-5.1	6.53E+1	-5.81E+0
52.96	1.9500E+6	3.5794	0.9020	+4.2	6.561E+1	-5.6	6.53E+1	-6.42E+0
53.13	1.9600E+6	3.5780	0.9023	+6.0	6.559E+1	-8.0	6.50E+1	-9.15E+0
53.33	1.9700E+6	3.5949	0.9024	+5.7	6.521E+1	-7.6	6.46E+1	-8.63E+0
53.53	1.9800E+6	3.5879	0.9027	+5.7	6.541E+1	-7.6	6.48E+1	-8.66E+0
53.70	1.9900E+6	3.5751	0.9017	+3.2	6.572E+1	-4.3	6.55E+1	-4.90E+0
53.90	2.0000E+6	3.5780	0.9018	+3.2	6.567E+1	-4.3	6.55E+1	-4.90E+0
54.06	2.0100E+6	3.5666	0.8994	+3.6	6.570E+1	-4.8	6.55E+1	-5.51E+0
54.26	2.0200E+6	3.5780	0.9000	+4.7	6.544E+1	-6.3	6.50E+1	-7.15E+0
54.43	2.0300E+6	3.5638	0.8977	+4.0	6.559E+1	-5.3	6.53E+1	-6.11E+0
54.63	2.0400E+6	3.5681	0.8969	+4.4	6.539E+1	-5.9	6.50E+1	-6.69E+0
54.81	2.0500E+6	3.5666	0.8990	+6.3	6.554E+1	-8.4	6.48E+1	-9.59E+0
55.01	2.0600E+6	3.5709	0.8973	+4.4	6.536E+1	-5.9	6.50E+1	-6.69E+0
55.21	2.0700E+6	3.5624	0.8984	+6.7	6.556E+1	-8.9	6.48E+1	-1.02E+1
55.41	2.0800E+6	3.5624	0.8953	+5.2	6.534E+1	-6.9	6.49E+1	-7.90E+0
55.61	2.0900E+6	3.5624	0.8958	+4.5	6.541E+1	-6.0	6.51E+1	-6.85E+0
55.77	2.1000E+6	3.5582	0.8938	+4.9	6.531E+1	-6.5	6.49E+1	-7.44E+0
55.97	2.1100E+6	3.5582	0.8953	+5.3	6.544E+1	-7.1	6.49E+1	-8.06E+0
56.17	2.1200E+6	3.5567	0.8942	+4.6	6.540E+1	-6.1	6.50E+1	-7.00E+0
56.37	2.1300E+6	3.5426	0.8939	+5.7	6.567E+1	-7.6	6.51E+1	-8.70E+0
56.57	2.1400E+6	3.5567	0.8952	+6.1	6.542E+1	-8.1	6.48E+1	-9.27E+0
56.77	2.1500E+6	3.5468	0.8921	+5.8	6.538E+1	-7.7	6.48E+1	-8.81E+0
56.99	2.1600E+6	3.5412	0.8910	+4.3	6.547E+1	-5.7	6.51E+1	-6.55E+0
57.17	2.1700E+6	3.5398	0.8886	+4.3	6.527E+1	-5.7	6.49E+1	-6.53E+0
57.37	2.1800E+6	3.5299	0.8891	+6.3	6.548E+1	-8.4	6.48E+1	-9.58E+0
57.55	2.1900E+6	3.5369	0.8877	+7.1	6.512E+1	-9.5	6.42E+1	-1.07E+1
57.72	2.2000E+6	3.5299	0.8877	+6.7	6.531E+1	-8.9	6.45E+1	-1.01E+1
57.90	2.2100E+6	3.5270	0.8856	+7.9	6.510E+1	-10.5	6.40E+1	-1.19E+1
58.10	2.2200E+6	3.5186	0.8850	+8.0	6.525E+1	-10.7	6.41E+1	-1.21E+1
58.30	2.2300E+6	3.5228	0.8866	+6.4	6.540E+1	-8.5	6.47E+1	-9.71E+0
58.50	2.2400E+6	3.5157	0.8818	+4.9	6.517E+1	-6.5	6.47E+1	-7.42E+0
58.72	2.2500E+6	3.5200	0.8820	+5.3	6.508E+1	-7.1	6.46E+1	-8.01E+0
58.88	2.2600E+6	3.5454	0.8881	+8.5	6.486E+1	-11.3	6.36E+1	-1.27E+1
59.10	2.2700E+6	3.5313	0.8856	+8.2	6.497E+1	-10.9	6.38E+1	-1.23E+1
59.30	2.2800E+6	3.5369	0.8846	+6.2	6.487E+1	-8.3	6.42E+1	-9.32E+0
59.47	2.2900E+6	3.5228	0.8853	+3.7	6.539E+1	-4.9	6.51E+1	-5.63E+0
59.65	2.3000E+6	3.5186	0.8816	+5.4	6.507E+1	-7.2	6.46E+1	-8.15E+0
59.87	2.3100E+6	3.5228	0.8809	+7.1	6.480E+1	-9.5	6.39E+1	-1.06E+1
60.08	2.3200E+6	3.5200	0.8809	+8.4	6.478E+1	-11.2	6.36E+1	-1.26E+1
60.28	2.3300E+6	3.5242	0.8781	+5.9	6.456E+1	-7.9	6.40E+1	-8.82E+0
60.50	2.3400E+6	3.5101	0.8788	+7.1	6.490E+1	-9.5	6.40E+1	-1.07E+1
60.73	2.3500E+6	3.5044	0.8768	+8.0	6.479E+1	-10.7	6.37E+1	-1.20E+1
60.93	2.3600E+6	3.5072	0.8760	+7.7	6.466E+1	-10.2	6.36E+1	-1.15E+1
61.11	2.3700E+6	3.5016	0.8751	+7.7	6.471E+1	-10.2	6.37E+1	-1.15E+1
61.31	2.3800E+6	3.5058	0.8760	+7.3	6.472E+1	-9.7	6.38E+1	-1.09E+1
61.50	2.3900E+6	3.4974	0.8750	+7.8	6.480E+1	-10.4	6.37E+1	-1.17E+1
61.70	2.4000E+6	3.4931	0.8734	+8.6	6.469E+1	-11.4	6.34E+1	-1.28E+1
61.88	2.4100E+6	3.4988	0.8734	+7.4	6.464E+1	-9.8	6.37E+1	-1.11E+1
62.06	2.4200E+6	3.4945	0.8716	+6.5	6.461E+1	-8.6	6.39E+1	-9.72E+0
62.26	2.4300E+6	3.5002	0.8727	+7.9	6.450E+1	-10.5	6.34E+1	-1.18E+1
62.46	2.4400E+6	3.4931	0.8692	+7.5	6.435E+1	-10.0	6.34E+1	-1.11E+1
62.68	2.4500E+6	3.5030	0.8709	+7.5	6.428E+1	-10.0	6.33E+1	-1.11E+1
62.89	2.4600E+6	3.4818	0.8685	+8.0	6.453E+1	-10.6	6.34E+1	-1.19E+1
63.11	2.4700E+6	3.4889	0.8683	+4.5	6.453E+1	-6.0	6.42E+1	-6.73E+0
63.27	2.4800E+6	3.4832	0.8655	+6.7	6.428E+1	-8.9	6.35E+1	-9.95E+0
63.47	2.4900E+6	3.4790	0.8669	+7.7	6.446E+1	-10.2	6.34E+1	-1.15E+1
63.66	2.5000E+6	3.4662	0.8637	+7.7	6.445E+1	-10.2	6.34E+1	-1.15E+1
63.86	2.5100E+6	3.4776	0.8628	+5.9	6.420E+1	-7.8	6.36E+1	-8.76E+0
64.02	2.5200E+6	3.4691	0.8607	+6.4	6.417E+1	-8.5	6.35E+1	-9.49E+0
64.22	2.5300E+6	3.4705	0.8648	+9.5	6.433E+1	-12.6	6.28E+1	-1.41E+1
64.42	2.5400E+6	3.4691	0.8604	+9.2	6.396E+1	-12.2	6.25E+1	-1.35E+1
64.62	2.5500E+6	3.4563	0.8577	+8.7	6.404E+1	-11.5	6.27E+1	-1.28E+1
64.84	2.5600E+6	3.4549	0.8586	+8.3	6.419E+1	-11.0	6.30E+1	-1.23E+1
